"CAGDP2 Gross domestic product (GDP) by county and metropolitan area 1/"
"Gross Domestic Product (GDP): All industry total (Thousands of dollars)" 
"Bureau of Economic Analysis" 
"County"
"19133","Monona, IA",334503
"19135","Monroe, IA",440607
"19137","Montgomery, IA",421367
"19139","Muscatine, IA",2608878
"19141","O'Brien, IA",900777
"19143","Osceola, IA",340693
"19145","Page, IA",638930
"19147","Palo Alto, IA",519305
"19149","Plymouth, IA",1427185
"19151","Pocahontas, IA",478503
"19153","Polk, IA",46873133
"19155","Pottawattamie, IA",4234787
"19157","Poweshiek, IA",1244578
"19159","Ringgold, IA",195713
"19161","Sac, IA",549379
"19163","Scott, IA",9605748
"19165","Shelby, IA",700778
"19167","Sioux, IA",2489752
"19169","Story, IA",5761155
"19171","Tama, IA",729252
"19173","Taylor, IA",259421
"19175","Union, IA",642001
"19177","Van Buren, IA",224960
"19179","Wapello, IA",1686422
"19181","Warren, IA",1340791
"19183","Washington, IA",1067115
"19185","Wayne, IA",252125
"19187","Webster, IA",2058953
"19189","Winnebago, IA",441583
"19191","Winneshiek, IA",1060337
"19193","Woodbury, IA",5335902
"19195","Worth, IA",309318
"19197","Wright, IA",683910
"20001","Allen, KS",607820
"20003","Anderson, KS",290651
"20005","Atchison, KS",727287
"20007","Barber, KS",186697
"20009","Barton, KS",1235615
"20011","Bourbon, KS",633432
"20013","Brown, KS",545290
"20015","Butler, KS",2566780
"20017","Chase, KS",126006
"20019","Chautauqua, KS",82164
"20021","Cherokee, KS",810962
"20023","Cheyenne, KS",124036
"20025","Clark, KS",185287
"20027","Clay, KS",300236
"20029","Cloud, KS",391004
"20031","Coffey, KS",906602
"20033","Comanche, KS",55119
"20035","Cowley, KS",1396223
"20037","Crawford, KS",1755655
"20039","Decatur, KS",139364
"20041","Dickinson, KS",683924
"20043","Doniphan, KS",272752
"20045","Douglas, KS",5172020
"20047","Edwards, KS",163449
"20049","Elk, KS",79753
"20051","Ellis, KS",1576410
"20053","Ellsworth, KS",293920
"20055","Finney, KS",2213865
"20057","Ford, KS",2431703
"20059","Franklin, KS",945448
"20061","Geary, KS",3111482
"20063","Gove, KS",148836
"20065","Graham, KS",118217
"20067","Grant, KS",371362
"20069","Gray, KS",529997
"20071","Greeley, KS",135758
"20073","Greenwood, KS",155618
"20075","Hamilton, KS",232356
"20077","Harper, KS",299144
"20079","Harvey, KS",1376046
"20081","Haskell, KS",250766
"20083","Hodgeman, KS",119605
"20085","Jackson, KS",429110
"20087","Jefferson, KS",450670
"20089","Jewell, KS",123303
"20091","Johnson, KS",52125360
"20093","Kearny, KS",217117
"20095","Kingman, KS",374692
"20097","Kiowa, KS",129071
"20099","Labette, KS",871616
"20101","Lane, KS",99824
"20103","Leavenworth, KS",3017069
"20105","Lincoln, KS",141161
"20107","Linn, KS",533206
"20109","Logan, KS",164191
"20111","Lyon, KS",1551079
"20113","McPherson, KS",2096816
"20115","Marion, KS",422742
"20117","Marshall, KS",547578
"20119","Meade, KS",242583
"20121","Miami, KS",1035345
"20123","Mitchell, KS",477774
"20125","Montgomery, KS",1743775
"20127","Morris, KS",195382
"20129","Morton, KS",130292
"20131","Nemaha, KS",490089
"20133","Neosho, KS",610456
"20135","Ness, KS",177022
"20137","Norton, KS",248921
"20139","Osage, KS",344324
"20141","Osborne, KS",176231
"20143","Ottawa, KS",131186
"20145","Pawnee, KS",281508
"20147","Phillips, KS",361174
"20149","Pottawatomie, KS",1288587
"20151","Pratt, KS",577840
"20153","Rawlins, KS",137312
"20155","Reno, KS",2664365
"20157","Republic, KS",201941
"20159","Rice, KS",592062
"20161","Riley, KS",2848478
"20163","Rooks, KS",189749
"20165","Rush, KS",153151
"20167","Russell, KS",262054
"20169","Saline, KS",2921046
"20171","Scott, KS",264195
"20173","Sedgwick, KS",31629471
"20175","Seward, KS",1292195
"20177","Shawnee, KS",11026082
"20179","Sheridan, KS",129842
"20181","Sherman, KS",303742
"20183","Smith, KS",175359
"20185","Stafford, KS",181655
"20187","Stanton, KS",199568
"20189","Stevens, KS",305965
"20191","Sumner, KS",749307
"20193","Thomas, KS",589461
"20195","Trego, KS",156023
"20197","Wabaunsee, KS",159549
"20199","Wallace, KS",100361
"20201","Washington, KS",242899
"20203","Wichita, KS",185698
"20205","Wilson, KS",323746
"20207","Woodson, KS",78265
"20209","Wyandotte, KS",11522492
"21001","Adair, KY",402337
"21003","Allen, KY",474859
"21005","Anderson, KY",564619
"21007","Ballard, KY",228556
"21009","Barren, KY",1464601
"21011","Bath, KY",215822
"21013","Bell, KY",755004
"21015","Boone, KY",11893906
"21017","Bourbon, KY",845303
"21019","Boyd, KY",3216911
"21021","Boyle, KY",1264900
"21023","Bracken, KY",169234
"21025","Breathitt, KY",211407
"21027","Breckinridge, KY",421505
"21029","Bullitt, KY",2632479
"21031","Butler, KY",311641
"21033","Caldwell, KY",422074
"21035","Calloway, KY",1465290
"21037","Campbell, KY",3467067
"21039","Carlisle, KY",159457
"21041","Carroll, KY",2098679
"21043","Carter, KY",531812
"21045","Casey, KY",357162
"21047","Christian, KY",6123629
"21049","Clark, KY",1532359
"21051","Clay, KY",355166
"21053","Clinton, KY",340941
"21055","Crittenden, KY",198804
"21057","Cumberland, KY",178643
"21059","Daviess, KY",4754090
"21061","Edmonson, KY",202034
"21063","Elliott, KY",85698
"21065","Estill, KY",228034
"21067","Fayette, KY",20578487
"21069","Fleming, KY",340150
"21071","Floyd, KY",1099571
"21073","Franklin, KY",3199955
"21075","Fulton, KY",201055
"21077","Gallatin, KY",336955
"21079","Garrard, KY",276162
"21081","Grant, KY",535711
"21083","Graves, KY",1211445
"21085","Grayson, KY",765702
"21087","Green, KY",186352
"21089","Greenup, KY",885951
"21091","Hancock, KY",728006
"21093","Hardin, KY",5399920
"21095","Harlan, KY",534400
"21097","Harrison, KY",543058
"21099","Hart, KY",592939
"21101","Henderson, KY",1963830
"21103","Henry, KY",350765
"21105","Hickman, KY",138282
"21107","Hopkins, KY",1813552
"21109","Jackson, KY",166400
"21111","Jefferson, KY",56755100
"21113","Jessamine, KY",2056693
"21115","Johnson, KY",464870
"21117","Kenton, KY",9179931
"21119","Knott, KY",220465
"21121","Knox, KY",631785
"21123","Larue, KY",250680
"21125","Laurel, KY",2167592
"21127","Lawrence, KY",374162
"21129","Lee, KY",132026
"21131","Leslie, KY",164116
"21133","Letcher, KY",346817
"21135","Lewis, KY",222808
"21137","Lincoln, KY",446622
"21139","Livingston, KY",316790
"21141","Logan, KY",1119136
"21143","Lyon, KY",240463
"21145","McCracken, KY",4271166
"21147","McCreary, KY",278546
"21149","McLean, KY",218018
"21151","Madison, KY",3007799
"21153","Magoffin, KY",162430
"21155","Marion, KY",920511
"21157","Marshall, KY",1490281
"21159","Martin, KY",204899
"21161","Mason, KY",1167949
"21163","Meade, KY",573248
"21165","Menifee, KY",96961
"21167","Mercer, KY",813092
"21169","Metcalfe, KY",195633
"21171","Monroe, KY",306302
"21173","Montgomery, KY",1029195
"21175","Morgan, KY",263071
"21177","Muhlenberg, KY",1150676
"21179","Nelson, KY",1668355
"21181","Nicholas, KY",100383
"21183","Ohio, KY",797078
"21185","Oldham, KY",1987172
"21187","Owen, KY",190283
"21189","Owsley, KY",51921
"21191","Pendleton, KY",299814
"21193","Perry, KY",944986
"21195","Pike, KY",1996653
"21197","Powell, KY",241697
"21199","Pulaski, KY",2254567
"21201","Robertson, KY",29104
"21203","Rockcastle, KY",336016
"21205","Rowan, KY",763186
"21207","Russell, KY",663405
"21209","Scott, KY",3663800
"21211","Shelby, KY",1714900
"21213","Simpson, KY",970054
"21215","Spencer, KY",312907
"21217","Taylor, KY",919624
"21219","Todd, KY",351416
"21221","Trigg, KY",294204
"21223","Trimble, KY",579376
"21225","Union, KY",867928
"21227","Warren, KY",6371363
"21229","Washington, KY",337045
"21231","Wayne, KY",460367
"21233","Webster, KY",407272
"21235","Whitley, KY",1087119
"21237","Wolfe, KY",106603
"21239","Woodford, KY",1108467
"22001","Acadia, LA",1626774
"22003","Allen, LA",724708
"22005","Ascension, LA",8435042
"22007","Assumption, LA",490134
"22009","Avoyelles, LA",932249
"22011","Beauregard, LA",1087506
"22013","Bienville, LA",473187
"22015","Bossier, LA",5147955
"22017","Caddo, LA",12612918
"22019","Calcasieu, LA",13922531
"22021","Caldwell, LA",205697
"22023","Cameron, LA",1131646
"22025","Catahoula, LA",192992
"22027","Claiborne, LA",336774
"22029","Concordia, LA",593494
"22031","De Soto, LA",1560052
"22033","East Baton Rouge, LA",33817805
"22035","East Carroll, LA",172320
"22037","East Feliciana, LA",507817
"22039","Evangeline, LA",945522
"22041","Franklin, LA",512941
"22043","Grant, LA",381707
"22045","Iberia, LA",2814591
"22047","Iberville, LA",2097367
"22049","Jackson, LA",430150
"22051","Jefferson, LA",23588029
"22053","Jefferson Davis, LA",907671
"22055","Lafayette, LA",13476154
"22057","Lafourche, LA",3939207
"22059","LaSalle, LA",452516
"22061","Lincoln, LA",2044365
"22063","Livingston, LA",3394050
"22065","Madison, LA",374584
"22067","Morehouse, LA",621650
"22069","Natchitoches, LA",1420570
"22071","Orleans, LA",23263549
"22073","Ouachita, LA",7077330
"22075","Plaquemines, LA",2530055
"22077","Pointe Coupee, LA",777137
"22079","Rapides, LA",5887259
"22081","Red River, LA",420560
"22083","Richland, LA",618717
"22085","Sabine, LA",616560
"22087","St. Bernard, LA",1394748
"22089","St. Charles, LA",7555179
"22091","St. Helena, LA",207735
"22093","St. James, LA",2416840
"22095","St. John the Baptist, LA",3112742
"22097","St. Landry, LA",2568413
"22099","St. Martin, LA",1263671
"22101","St. Mary, LA",2271987
"22103","St. Tammany, LA",12521156
"22105","Tangipahoa, LA",4494000
"22107","Tensas, LA",120778
"22109","Terrebonne, LA",4931510
"22111","Union, LA",472873
"22113","Vermilion, LA",1384436
"22115","Vernon, LA",2105476
"22117","Washington, LA",1145730
"22119","Webster, LA",1167901
"22121","West Baton Rouge, LA",1987607
"22123","West Carroll, LA",212616
"22125","West Feliciana, LA",1073197
"22127","Winn, LA",464949
"23001","Androscoggin, ME",4993212
"23003","Aroostook, ME",2759574
"23005","Cumberland, ME",23607906
"23007","Franklin, ME",1130287
"23009","Hancock, ME",2643119
"23011","Kennebec, ME",6166109
"23013","Knox, ME",1941591
"23015","Lincoln, ME",1274684
"23017","Oxford, ME",1811029
"23019","Penobscot, ME",7011881
"23021","Piscataquis, ME",603477
"23023","Sagadahoc, ME",1605276
"23025","Somerset, ME",1802364
"23027","Waldo, ME",1510953
"23029","Washington, ME",1180832
"23031","York, ME",9229490
"24001","Allegany, MD",3087647
"24003","Anne Arundel, MD",51542461
"24005","Baltimore, MD",55550190
"24009","Calvert, MD",4868759
"24011","Caroline, MD",1123631
"24013","Carroll, MD",6670958
"24015","Cecil, MD",5103281
"24017","Charles, MD",6229329
"24019","Dorchester, MD",1347521
"24021","Frederick, MD",14385160
"24023","Garrett, MD",1329358
"24025","Harford, MD",13989356
"24027","Howard, MD",27843075
"24029","Kent, MD",969261
"24031","Montgomery, MD",93208630
"24033","Prince George's, MD",47079957
"24035","Queen Anne's, MD",1900153
"24037","St. Mary's, MD",8150825
"24039","Somerset, MD",820560
"24041","Talbot, MD",2005858
"24043","Washington, MD",7279348
"24045","Wicomico, MD",5163884
"24047","Worcester, MD",2710767
"24510","Baltimore (Independent City), MD",48314730
"25001","Barnstable, MA",13676996
"25003","Berkshire, MA",7099411
"25005","Bristol, MA",27293361
"25007","Dukes, MA",1573284
"25009","Essex, MA",47142169
"25011","Franklin, MA",3145383
"25013","Hampden, MA",23276946
"25015","Hampshire, MA",7890072
"25017","Middlesex, MA",179490988
"25019","Nantucket, MA",1446659
"25021","Norfolk, MA",54735898
"25023","Plymouth, MA",26699009
"25025","Suffolk, MA",143206946
"25027","Worcester, MA",45799705
"26001","Alcona, MI",232563
"26003","Alger, MI",281676
"26005","Allegan, MI",4759591
"26007","Alpena, MI",1123044
"26009","Antrim, MI",633250
"26011","Arenac, MI",449476
"26013","Baraga, MI",297710
"26015","Barry, MI",1636562
"26017","Bay, MI",3721412
"26019","Benzie, MI",570915
"26021","Berrien, MI",7987051
"26023","Branch, MI",1503877
"26025","Calhoun, MI",6592076
"26027","Cass, MI",1161142
"26029","Charlevoix, MI",1157017
"26031","Cheboygan, MI",642000
"26033","Chippewa, MI",1193306
"26035","Clare, MI",1177569
"26037","Clinton, MI",2286049
"26039","Crawford, MI",451376
"26041","Delta, MI",1307395
"26043","Dickinson, MI",1407879
"26045","Eaton, MI",5306178
"26047","Emmet, MI",1759075
"26049","Genesee, MI",16121115
"26051","Gladwin, MI",516318
"26053","Gogebic, MI",505039
"26055","Grand Traverse, MI",5323086
"26057","Gratiot, MI",1438227
"26059","Hillsdale, MI",1560894
"26061","Houghton, MI",1192039
"26063","Huron, MI",1469385
"26065","Ingham, MI",17184688
"26067","Ionia, MI",1582246
"26069","Iosco, MI",913592
"26071","Iron, MI",354787
"26073","Isabella, MI",2410684
"26075","Jackson, MI",6830637
"26077","Kalamazoo, MI",14197267
"26079","Kalkaska, MI",566267
"26081","Kent, MI",42994917
"26083","Keweenaw, MI",55659
"26085","Lake, MI",259466
"26087","Lapeer, MI",2379651
"26089","Leelanau, MI",830175
"26091","Lenawee, MI",3106397
"26093","Livingston, MI",7346634
"26095","Luce, MI",160957
"26097","Mackinac, MI",429810
"26099","Macomb, MI",39384458
"26101","Manistee, MI",912079
"26103","Marquette, MI",2787951
"26105","Mason, MI",1034201
"26107","Mecosta, MI",1308042
"26109","Menominee, MI",724944
"26111","Midland, MI",5264143
"26113","Missaukee, MI",419294
"26115","Monroe, MI",5991777
"26117","Montcalm, MI",1718656
"26119","Montmorency, MI",284149
"26121","Muskegon, MI",6013588
"26123","Newaygo, MI",1402974
"26125","Oakland, MI",105012131
"26127","Oceana, MI",688735
"26129","Ogemaw, MI",575279
"26131","Ontonagon, MI",147568
"26133","Osceola, MI",795392
"26135","Oscoda, MI",200716
"26137","Otsego, MI",1055254
"26139","Ottawa, MI",15075867
"26141","Presque Isle, MI",357241
"26143","Roscommon, MI",639414
"26145","Saginaw, MI",8498872
"26147","St. Clair, MI",5487786
"26149","St. Joseph, MI",2184885
"26151","Sanilac, MI",1205841
"26153","Schoolcraft, MI",286976
"26155","Shiawassee, MI",1741906
"26157","Tuscola, MI",1374704
"26159","Van Buren, MI",3122991
"26161","Washtenaw, MI",25818964
"26163","Wayne, MI",94922357
"26165","Wexford, MI",1312669
"27001","Aitkin, MN",523451
"27003","Anoka, MN",16001503
"27005","Becker, MN",1473287
"27007","Beltrami, MN",1919080
"27009","Benton, MN",1913700
"27011","Big Stone, MN",234356
"27013","Blue Earth, MN",4178197
"27015","Brown, MN",1443415
"27017","Carlton, MN",1437546
"27019","Carver, MN",5723861
"27021","Cass, MN",1071743
"27023","Chippewa, MN",625055
"27025","Chisago, MN",1741291
"27027","Clay, MN",2178710
"27029","Clearwater, MN",291956
"27031","Cook, MN",259881
"27033","Cottonwood, MN",678238
"27035","Crow Wing, MN",2993995
"27037","Dakota, MN",26544359
"27039","Dodge, MN",772882
"27041","Douglas, MN",2081866
"27043","Faribault, MN",550949
"27045","Fillmore, MN",681438
"27047","Freeborn, MN",1313873
"27049","Goodhue, MN",3048213
"27051","Grant, MN",282604
"27053","Hennepin, MN",140539509
"27055","Houston, MN",580772
"27057","Hubbard, MN",816262
"27059","Isanti, MN",1195358
"27061","Itasca, MN",2121727
"27063","Jackson, MN",675434
"27065","Kanabec, MN",456803
"27067","Kandiyohi, MN",2399460
"27069","Kittson, MN",236262
"27071","Koochiching, MN",551334
"27073","Lac qui Parle, MN",294890
"27075","Lake, MN",549908
"27077","Lake of the Woods, MN",213157
"27079","Le Sueur, MN",1040583
"27081","Lincoln, MN",372162
"27083","Lyon, MN",1531442
"27085","McLeod, MN",1847788
"27087","Mahnomen, MN",168501
"27089","Marshall, MN",440684
"27091","Martin, MN",1041610
"27093","Meeker, MN",990359
"27095","Mille Lacs, MN",872725
"27097","Morrison, MN",1159563
"27099","Mower, MN",1948094
"27101","Murray, MN",547581
"27103","Nicollet, MN",1643549
"27105","Nobles, MN",1293830
"27107","Norman, MN",254047
"27109","Olmsted, MN",11910710
"27111","Otter Tail, MN",2458683
"27113","Pennington, MN",1857811
"27115","Pine, MN",802580
"27117","Pipestone, MN",670520
"27119","Polk, MN",1541703
"27121","Pope, MN",584967
"27123","Ramsey, MN",42548551
"27125","Red Lake, MN",146236
"27127","Redwood, MN",880072
"27129","Renville, MN",786870
"27131","Rice, MN",2950447
"27133","Rock, MN",609350
"27135","Roseau, MN",1146868
"27137","St. Louis, MN",10327498
"27139","Scott, MN",7119026
"27141","Sherburne, MN",3570087
"27143","Sibley, MN",463960
"27145","Stearns, MN",9128789
"27147","Steele, MN",2436189
"27149","Stevens, MN",630492
"27151","Swift, MN",482684
"27153","Todd, MN",905367
"27155","Traverse, MN",213938
"27157","Wabasha, MN",825322
"27159","Wadena, MN",559918
"27161","Waseca, MN",793531
"27163","Washington, MN",12441899
"27165","Watonwan, MN",485800
"27167","Wilkin, MN",297778
"27169","Winona, MN",2425632
"27171","Wright, MN",5451705
"27173","Yellow Medicine, MN",535449
"28001","Adams, MS",923257
"28003","Alcorn, MS",1283309
"28005","Amite, MS",220426
"28007","Attala, MS",502283
"28009","Benton, MS",321280
"28011","Bolivar, MS",1002471
"28013","Calhoun, MS",323639
"28015","Carroll, MS",118708
"28017","Chickasaw, MS",546153
"28019","Choctaw, MS",731664
"28021","Claiborne, MS",637460
"28023","Clarke, MS",281318
"28025","Clay, MS",532104
"28027","Coahoma, MS",730157
"28029","Copiah, MS",681814
"28031","Covington, MS",542922
"28033","DeSoto, MS",6513546
"28035","Forrest, MS",3706892
"28037","Franklin, MS",186733
"28039","George, MS",521849
"28041","Greene, MS",162212
"28043","Grenada, MS",970668
"28045","Hancock, MS",1704120
"28047","Harrison, MS",9017732
"28049","Hinds, MS",12521246
"28051","Holmes, MS",296188
"28053","Humphreys, MS",203496
"28055","Issaquena, MS",28298
"28057","Itawamba, MS",603439
"28059","Jackson, MS",6674132
"28061","Jasper, MS",481070
"28063","Jefferson, MS",109385
"28065","Jefferson Davis, MS",164943
"28067","Jones, MS",2452214
"28069","Kemper, MS",348847
"28071","Lafayette, MS",2231659
"28073","Lamar, MS",1810521
"28075","Lauderdale, MS",3372178
"28077","Lawrence, MS",337470
"28079","Leake, MS",502523
"28081","Lee, MS",5104389
"28083","Leflore, MS",1245536
"28085","Lincoln, MS",1171593
"28087","Lowndes, MS",3068862
"28089","Madison, MS",6437951
"28091","Marion, MS",904752
"28093","Marshall, MS",822858
"28095","Monroe, MS",1006893
"28097","Montgomery, MS",204533
"28099","Neshoba, MS",1000166
"28101","Newton, MS",474311
"28103","Noxubee, MS",248954
"28105","Oktibbeha, MS",1865851
"28107","Panola, MS",1147095
"28109","Pearl River, MS",1184633
"28111","Perry, MS",310893
"28113","Pike, MS",1173575
"28115","Pontotoc, MS",1037718
"28117","Prentiss, MS",632851
"28119","Quitman, MS",107547
"28121","Rankin, MS",6797939
"28123","Scott, MS",1127855
"28125","Sharkey, MS",112868
"28127","Simpson, MS",601357
"28129","Smith, MS",333900
"28131","Stone, MS",418671
"28133","Sunflower, MS",677657
"28135","Tallahatchie, MS",280755
"28137","Tate, MS",532937
"28139","Tippah, MS",707728
"28141","Tishomingo, MS",618358
"28143","Tunica, MS",479139
"28145","Union, MS",1147166
"28147","Walthall, MS",266751
"28149","Warren, MS",2238612
"28151","Washington, MS",1530240
"28153","Wayne, MS",531621
"28155","Webster, MS",205554
"28157","Wilkinson, MS",156118
"28159","Winston, MS",513370
"28161","Yalobusha, MS",359789
"28163","Yazoo, MS",755979
"29001","Adair, MO",874590
"29003","Andrew, MO",339453
"29005","Atchison, MO",316464
"29007","Audrain, MO",967717
"29009","Barry, MO",1497487
"29011","Barton, MO",373108
"29013","Bates, MO",508478
"29015","Benton, MO",422769
"29017","Bollinger, MO",213189
"29019","Boone, MO",10387440
"29021","Buchanan, MO",5331412
"29023","Butler, MO",1569652
"29025","Caldwell, MO",227824
"29027","Callaway, MO",1943041
"29029","Camden, MO",1654959
"29031","Cape Girardeau, MO",4195946
"29033","Carroll, MO",339850
"29035","Carter, MO",135407
"29037","Cass, MO",2974208
"29039","Cedar, MO",317277
"29041","Chariton, MO",282411
"29043","Christian, MO",1926094
"29045","Clark, MO",161495
"29047","Clay, MO",12928723
"29049","Clinton, MO",449811
"29051","Cole, MO",5788775
"29053","Cooper, MO",483244
"29055","Crawford, MO",679790
"29057","Dade, MO",199493
"29059","Dallas, MO",280085
"29061","Daviess, MO",206893
"29063","DeKalb, MO",365136
"29065","Dent, MO",398192
"29067","Douglas, MO",227259
"29069","Dunklin, MO",741856
"29071","Franklin, MO",4998222
"29073","Gasconade, MO",503172
"29075","Gentry, MO",237812
"29077","Greene, MO",17655139
"29079","Grundy, MO",352171
"29081","Harrison, MO",277736
"29083","Henry, MO",766926
"29085","Hickory, MO",155605
"29087","Holt, MO",215153
"29089","Howard, MO",248668
"29091","Howell, MO",1317154
"29093","Iron, MO",423178
"29095","Jackson, MO",48863867
"29097","Jasper, MO",5536089
"29099","Jefferson, MO",5694374
"29101","Johnson, MO",2023864
"29103","Knox, MO",137893
"29105","Laclede, MO",1298729
"29107","Lafayette, MO",909354
"29109","Lawrence, MO",898526
"29111","Lewis, MO",272517
"29113","Lincoln, MO",1366352
"29115","Linn, MO",444159
"29117","Livingston, MO",595439
"29119","McDonald, MO",750431
"29121","Macon, MO",570009
"29123","Madison, MO",310727
"29125","Maries, MO",188157
"29127","Marion, MO",1278149
"29129","Mercer, MO",104033
"29131","Miller, MO",711622
"29133","Mississippi, MO",377725
"29135","Moniteau, MO",473490
"29137","Monroe, MO",209082
"29139","Montgomery, MO",410704
"29141","Morgan, MO",526423
"29143","New Madrid, MO",1019853
"29145","Newton, MO",2171378
"29147","Nodaway, MO",806410
"29149","Oregon, MO",230632
"29151","Osage, MO",456644
"29153","Ozark, MO",140892
"29155","Pemiscot, MO",430769
"29157","Perry, MO",1153189
"29159","Pettis, MO",1766610
"29161","Phelps, MO",1666344
"29163","Pike, MO",574252
"29165","Platte, MO",6895786
"29167","Polk, MO",817858
"29169","Pulaski, MO",2483063
"29171","Putnam, MO",131015
"29173","Ralls, MO",670514
"29175","Randolph, MO",1243239
"29177","Ray, MO",511961
"29179","Reynolds, MO",244550
"29181","Ripley, MO",233214
"29183","St. Charles, MO",18072202
"29185","St. Clair, MO",181952
"29186","Ste. Genevieve, MO",712074
"29187","St. Francois, MO",1861532
"29189","St. Louis, MO",81153285
"29195","Saline, MO",953769
"29197","Schuyler, MO",90617
"29199","Scotland, MO",158247
"29201","Scott, MO",1704217
"29203","Shannon, MO",150060
"29205","Shelby, MO",190544
"29207","Stoddard, MO",1127611
"29209","Stone, MO",745968
"29211","Sullivan, MO",526962
"29213","Taney, MO",2343348
"29215","Texas, MO",549149
"29217","Vernon, MO",852196
"29219","Warren, MO",971482
"29221","Washington, MO",445363
"29223","Wayne, MO",235506
"29225","Webster, MO",843863
"29227","Worth, MO",52702
"29229","Wright, MO",358120
"29510","St. Louis (Independent City), MO",30626044
"30001","Beaverhead, MT",411684
"30003","Big Horn, MT",871454
"30005","Blaine, MT",174726
"30007","Broadwater, MT",182286
"30009","Carbon, MT",375046
"30011","Carter, MT",50904
"30013","Cascade, MT",3770219
"30015","Chouteau, MT",253164
"30017","Custer, MT",491984
"30019","Daniels, MT",118127
"30021","Dawson, MT",447896
"30023","Deer Lodge, MT",285526
"30025","Fallon, MT",186668
"30027","Fergus, MT",518819
"30029","Flathead, MT",4463096
"30031","Gallatin, MT",6683210
"30033","Garfield, MT",48570
"30035","Glacier, MT",455495
"30037","Golden Valley, MT",30234
"30039","Granite, MT",102775
"30041","Hill, MT",737099
"30043","Jefferson, MT",274058
"30045","Judith Basin, MT",96399
"30047","Lake, MT",924596
"30049","Lewis and Clark, MT",3721405
"30051","Liberty, MT",178270
"30053","Lincoln, MT",628502
"30055","McCone, MT",118421
"30057","Madison, MT",516587
"30059","Meagher, MT",63079
"30061","Mineral, MT",110320
"30063","Missoula, MT",5905841
"30065","Musselshell, MT",296670
"30067","Park, MT",647024
"30069","Petroleum, MT",14606
"30071","Phillips, MT",151383
"30073","Pondera, MT",229127
"30075","Powder River, MT",117466
"30077","Powell, MT",235042
"30079","Prairie, MT",46109
"30081","Ravalli, MT",1259860
"30083","Richland, MT",773325
"30085","Roosevelt, MT",422548
"30087","Rosebud, MT",755739
"30089","Sanders, MT",392162
"30091","Sheridan, MT",198673
"30093","Silver Bow, MT",1552669
"30095","Stillwater, MT",705164
"30097","Sweet Grass, MT",270957
"30099","Teton, MT",251853
"30101","Toole, MT",339215
"30103","Treasure, MT",76392
"30105","Valley, MT",353855
"30107","Wheatland, MT",87981
"30109","Wibaux, MT",49557
"30111","Yellowstone, MT",9085005
"31001","Adams, NE",1880558
"31003","Antelope, NE",596589
"31005","Arthur, NE",19834
"31007","Banner, NE",38416
"31009","Blaine, NE",28843
"31011","Boone, NE",436175
"31013","Box Butte, NE",610594
"31015","Boyd, NE",103868
"31017","Brown, NE",197581
"31019","Buffalo, NE",3088277
"31021","Burt, NE",302309
"31023","Butler, NE",330030
"31025","Cass, NE",872802
"31027","Cedar, NE",447683
"31029","Chase, NE",312830
"31031","Cherry, NE",296931
"31033","Cheyenne, NE",528092
"31035","Clay, NE",337581
"31037","Colfax, NE",734484
"31039","Cuming, NE",710830
"31041","Custer, NE",716692
"31043","Dakota, NE",1660143
"31045","Dawes, NE",306294
"31047","Dawson, NE",1502329
"31049","Deuel, NE",81100
"31051","Dixon, NE",318920
"31053","Dodge, NE",2224336
"31055","Douglas, NE",51399407
"31057","Dundy, NE",177009
"31059","Fillmore, NE",370301
"31061","Franklin, NE",105188
"31063","Frontier, NE",101570
"31065","Furnas, NE",266761
"31067","Gage, NE",1006935
"31069","Garden, NE",74711
"31071","Garfield, NE",91134
"31073","Gosper, NE",100266
"31075","Grant, NE",27764
"31077","Greeley, NE",110832
"31079","Hall, NE",3684424
"31081","Hamilton, NE",662747
"31083","Harlan, NE",174611
"31085","Hayes, NE",82032
"31087","Hitchcock, NE",149505
"31089","Holt, NE",703033
"31091","Hooker, NE",33801
"31093","Howard, NE",231632
"31095","Jefferson, NE",447681
"31097","Johnson, NE",182703
"31099","Kearney, NE",338079
"31101","Keith, NE",393621
"31103","Keya Paha, NE",40343
"31105","Kimball, NE",191316
"31107","Knox, NE",507534
"31109","Lancaster, NE",20409844
"31111","Lincoln, NE",2340098
"31113","Logan, NE",35245
"31115","Loup, NE",32317
"31117","McPherson, NE",26025
"31119","Madison, NE",2595760
"31121","Merrick, NE",374735
"31123","Morrill, NE",441137
"31125","Nance, NE",135221
"31127","Nemaha, NE",728791
"31129","Nuckolls, NE",237644
"31131","Otoe, NE",1347298
"31133","Pawnee, NE",123470
"31135","Perkins, NE",293317
"31137","Phelps, NE",806531
"31139","Pierce, NE",347491
"31141","Platte, NE",2739898
"31143","Polk, NE",238656
"31145","Red Willow, NE",550227
"31147","Richardson, NE",357205
"31149","Rock, NE",94084
"31151","Saline, NE",1161602
"31153","Sarpy, NE",9449644
"31155","Saunders, NE",780493
"31157","Scotts Bluff, NE",1745281
"31159","Seward, NE",745294
"31161","Sheridan, NE",316974
"31163","Sherman, NE",117668
"31165","Sioux, NE",63542
"31167","Stanton, NE",326998
"31169","Thayer, NE",371201
"31171","Thomas, NE",35563
"31173","Thurston, NE",439321
"31175","Valley, NE",308480
"31177","Washington, NE",1338036
"31179","Wayne, NE",524621
"31181","Webster, NE",210440
"31183","Wheeler, NE",73454
"31185","York, NE",836346
"32001","Churchill, NV",1257034
